customer_id,geography,gender,age,tenure,credit_score,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,risk_tier
ACC-101826,Spain,Female,38,5,748,63380.91,1,1,1,161680.51,0,Low Risk
ACC-101827,France,Male,40,4,668,0.0,1,0,1,,0,Low Risk
ACC-101828,France,Male,47,10,586,144258.8,2,1,1,85934.85,0,Low Risk
ACC-101829,France,Male,32,7,576,28609.45,2,1,1,131305.06,0,Low Risk
ACC-101830,Spain,Male,43,5,544,38606.6,1,1,1,23108.51,0,Low Risk
ACC-101831,France,Male,24,3,618,145224.56,3,1,1,96948.78,1,High Risk
ACC-101832,France,Male,25,6,636,66394.82,1,1,1,119714.68,0,Low Risk
ACC-101833,Spain,Female,37,4,759,0.0,2,1,0,163477.31,0,Low Risk
ACC-101834,GERMANY ,Female,38,8,610,119686.39,2,0,0,130211.31,0,Medium Risk
ACC-101835,Germany,Female,34,9,673,154978.67,1,1,0,40590.61,0,Medium Risk
ACC-101836,Germany,Female,38,2,575,84410.09,2,1,1,30739.14,0,Low Risk
ACC-101837,Germany,Female,18,1,745,126154.71,1,1,1,29257.9,1,Medium Risk
ACC-101838,Spain,Male,36,9,581,0.0,2,1,0,57823.39,0,Low Risk
ACC-101839,France,Male,46,3,710,0.0,2,1,0,99276.76,0,Low Risk
ACC-101840,France,Male,46,8,646,0.0,1,1,0,170321.12,1,Medium Risk
ACC-101841,Spain,Male,46,5,503,0.0,1,0,1,117357.21,0,Low Risk
ACC-101842,Germany,Male,52,2,578,68272.41,2,1,1,98464.65,0,Low Risk
ACC-101843,France,Male,40,9,725,63746.16,2,0,1,130049.78,0,Low Risk
ACC-101844,Spain,Female,37,8,524,48853.72,2,1,1,72984.76,0,Low Risk
ACC-101845,Germany,Male,26,6,779,99363.17,4,1,1,126282.7,1,High Risk
ACC-101846,Spain,Female,47,6,519,0.0,1,1,1,123037.25,0,Low Risk
ACC-101847,Spain,Female,42,8,763,0.0,2,1,0,154385.69,0,Low Risk
ACC-101848,Germany,Male,40,5,723,94311.82,1,1,0,113209.22,1,Medium Risk
ACC-101849,France,Male,38,9,739,42399.92,1,0,1,152493.94,0,Low Risk
ACC-101850,France,Female,51,2,531,124669.4,1,0,1,162514.46,1,Medium Risk
ACC-101851,France,Male,35,3,700,0.0,1,1,1,72117.24,0,Low Risk
ACC-101852,France,Male,53,5,738,181761.31,2,1,1,23227.45,0,Low Risk
ACC-101853,Germany,Male,32,4,684,34118.36,1,1,1,173022.05,0,Low Risk
ACC-101854,Germany,Female,64,1,702,156285.48,2,1,1,82415.13,0,Medium Risk
ACC-101855,Germany,Male,38,2,590,121610.95,1,0,0,170252.5,0,Medium Risk
ACC-101856,France,Female,47,4,547,117844.72,1,1,1,71327.01,0,Low Risk
ACC-101857,Germany,Female,32,4,691,83484.07,2,1,0,57748.77,1,Low Risk
ACC-101858,France,Female,18,4,628,33284.18,3,1,1,157892.04,0,Medium Risk
ACC-101859,Germany,Male,20,9,623,104157.3,1,1,0,81393.9,1,Medium Risk
ACC-101860,France,Male,41,4,760,0.0,1,0,1,110352.14,0,Low Risk
ACC-101861,Germany,Male,46,0,644,73217.06,1,1,0,49238.37,1,High Risk
ACC-101862,Germany,Male,42,1,715,72584.7,2,1,1,149593.0,0,Low Risk
ACC-101863,France,Male,25,7,543,49952.5,2,1,0,23313.54,0,Low Risk
ACC-101864,France,Male,31,9,643,92585.0,1,1,0,49374.69,0,Low Risk
ACC-101865,Germany,Male,29,2,529,94949.74,3,1,0,116952.81,1,High Risk
ACC-101866,France,Female,47,3,767,91629.2,2,0,1,147800.05,0,Low Risk
ACC-101867,Spain,Female,21,8,625,70487.15,2,1,1,161119.85,0,Low Risk
ACC-101868,Spain,Female,24,10,628,30709.06,1,1,1,59892.16,0,Low Risk
ACC-101869,France,Female,35,1,611,148431.85,1,1,0,134959.64,1,Medium Risk
ACC-101870,France,Male,27,0,678,106537.86,4,1,0,178442.27,1,High Risk
ACC-101871,France,Female,42,5,805,126751.62,2,1,0,47312.08,0,Low Risk
ACC-101872,Spain,Male,39,9,707,136877.14,1,0,1,180621.43,1,Low Risk
ACC-101873,Spain,Female,22,4,627,194164.33,1,1,1,164146.49,0,Low Risk
ACC-101874,Germany,Female,34,7,574,25356.35,2,1,1,98592.6,0,Low Risk
ACC-101875,France,Male,25,7,642,152352.79,2,1,1,157504.67,1,Low Risk
ACC-101876,France,Male,44,7,751,0.0,1,1,1,72967.33,0,Low Risk
ACC-101877,France,Female,18,5,601,119065.05,2,1,0,73935.43,0,Low Risk
ACC-101878,France,Male,33,9,589,0.0,2,1,1,99109.1,0,Low Risk
ACC-101879,France,Female,35,10,678,171303.61,1,1,0,124211.59,0,Medium Risk
ACC-101880,France,Female,18,1,662,72301.21,1,1,1,177482.99,0,Low Risk
ACC-101881,France,Female,49,1,668,129778.03,1,0,1,92003.9,0,Medium Risk
ACC-101882,France,Male,37,6,674,152429.89,2,1,1,148238.1,0,Low Risk
ACC-101883,France,Male,49,2,612,0.0,3,0,1,192388.18,0,High Risk
ACC-101884,France,Male,34,3,626,0.0,1,0,0,48965.18,0,Low Risk
ACC-101885,Germany,Female,53,4,451,119684.69,2,1,0,139586.89,1,Medium Risk
ACC-101886,France,Male,42,8,786,73685.68,1,0,0,100324.07,0,Medium Risk
ACC-101887,France,Female,47,2,809,138630.07,1,1,1,187518.4,0,Low Risk
ACC-101888,France,Female,34,4,712,59186.77,1,1,0,124778.83,0,Low Risk
ACC-101889,Spain,Female,48,10,557,0.0,1,1,0,22804.02,1,Medium Risk
ACC-101890,France,Male,45,3,732,0.0,1,0,0,123599.28,1,Medium Risk
ACC-101891,France,Female,34,10,610,183789.64,2,1,0,192906.85,0,Low Risk
ACC-101892,Spain,Female,45,2,657,0.0,1,1,1,139812.01,0,Low Risk
ACC-101893,Spain,Male,22,6,350,145378.33,1,1,0,165004.27,1,Medium Risk
ACC-101894,Spain,Male,32,2,689,170985.25,1,0,1,62874.49,1,Low Risk
ACC-101895,Germany,Female,37,10,789,102990.47,3,1,0,61316.31,1,High Risk
ACC-101896,Germany,Male,32,0,758,155406.43,1,0,1,137915.72,1,Medium Risk
ACC-101897,Spain,Male,27,1,646,140526.9,1,1,1,103286.89,0,Low Risk
ACC-101898,Germany,Male,31,0,741,74341.14,1,1,0,117100.37,0,Medium Risk
ACC-101899,Spain,Male,36,4,584,0.0,1,0,0,,0,Low Risk
ACC-101900,Germany,Male,29,3,587,83826.13,2,0,0,132947.91,0,Low Risk
ACC-101901,Spain,Female,53,9,582,0.0,2,1,0,190275.86,1,Low Risk
ACC-101902,Germany,Female,46,7,493,149926.5,1,1,1,80726.67,0,Medium Risk
ACC-101903,Spain,Male,44,3,747,0.0,2,0,0,27819.52,0,Low Risk
ACC-101904,Spain,Male,55,10,629,0.0,1,0,1,144285.9,0,Low Risk
ACC-101905,France,Male,42,1,601,55973.41,2,0,0,42385.21,0,Low Risk
ACC-101906,France,Male,34,2,621,132433.17,2,1,0,150928.35,0,Low Risk
ACC-101907,France,Female,19,10,638,171593.24,1,1,1,90995.37,1,Low Risk
ACC-101908,Spain,Female,45,7,537,127930.9,2,1,1,186887.75,0,Low Risk
ACC-101909,France,Female,57,6,540,54241.09,2,1,1,89620.49,1,Low Risk
ACC-101910,France,Female,40,10,621,131709.52,1,1,0,119449.84,1,Medium Risk
ACC-101911,Germany,Male,18,2,589,73507.86,2,1,0,192497.14,0,Low Risk
ACC-101912,Germany,Female,38,4,699,114002.58,1,0,0,54951.19,0,Medium Risk
ACC-101913,Spain,Female,30,6,574,112783.64,1,1,1,131702.84,0,Low Risk
ACC-101914,France,Male,34,3,601,163533.85,2,0,1,124740.21,0,Low Risk
ACC-101915,France,Female,49,8,569,139544.01,2,1,0,30426.76,0,Low Risk
ACC-101916,Germany,Female,39,4,705,152703.32,2,1,1,77525.61,0,Low Risk
ACC-101917,Spain,Male,34,7,748,0.0,2,1,1,115404.06,0,Low Risk
ACC-101918,Spain,Male,33,5,583,44753.45,2,1,0,35269.46,0,Low Risk
ACC-101919,France,Female,34,4,661,191673.05,2,1,1,170959.22,0,Low Risk
ACC-101920,France,Male,44,2,616,0.0,2,0,1,69527.6,0,Low Risk
ACC-101921,Germany,Male,31,7,657,39069.33,1,1,0,194516.76,1,Medium Risk
ACC-101922,Germany,Female,35,9,539,84888.21,2,0,0,23761.09,0,Low Risk
ACC-101923,Germany,Female,49,7,551,35074.84,1,1,1,87289.96,0,Medium Risk
ACC-101924,France,Male,40,4,640,130656.02,2,1,1,157080.32,0,Low Risk
ACC-101925,France,Female,55,10,626,57931.14,1,1,0,53047.91,0,Medium Risk
ACC-101926,Germany,Male,18,9,645,29109.32,2,0,0,161332.6,1,Low Risk
ACC-101927,France,Male,38,6,550,188533.39,1,0,1,100679.0,0,Low Risk
ACC-101928,Spain,Male,37,5,473,81396.49,1,1,1,52007.84,0,Low Risk
ACC-101929,France,Female,51,4,759,83334.62,2,1,0,32971.01,1,Low Risk
ACC-101930,France,Male,35,9,637,0.0,1,1,0,57402.75,0,Low Risk
ACC-101931,Spain,Female,41,3,598,67501.47,1,1,1,177391.75,0,Low Risk
ACC-101932,France,Male,28,0,385,156034.79,2,1,1,27235.41,0,Low Risk
ACC-101933,Spain,Male,43,7,815,0.0,1,1,1,178493.57,1,Low Risk
ACC-101934,Germany,Male,41,1,730,111423.79,1,1,1,77321.38,1,Medium Risk
ACC-101935,France,Female,36,3,544,72293.88,3,1,1,137772.84,0,Medium Risk
ACC-101936,France,Female,33,10,742,83148.86,1,0,0,38378.86,0,Low Risk
ACC-101937,France,Male,18,8,605,0.0,2,1,0,144813.04,0,Low Risk
ACC-101938,Germany,Male,32,7,573,81117.37,1,1,0,86937.55,1,Medium Risk
ACC-101939,France,Female,39,6,535,94719.73,1,0,1,86151.96,0,Low Risk
ACC-101940,Germany,Female,48,2,763,181164.24,1,1,1,59204.83,0,Medium Risk
ACC-101941,France,Female,37,6,570,183562.75,2,1,1,140148.01,1,Low Risk
ACC-101942,France,Male,50,10,688,0.0,1,1,0,26419.48,0,Medium Risk
ACC-101943,Germany,Male,39,7,518,100868.6,1,0,0,111160.17,0,Medium Risk
ACC-101944,Germany,Female,33,8,568,103575.05,1,1,1,112520.63,0,Medium Risk
ACC-101945,Spain,Female,57,2,738,0.0,2,1,1,171079.17,0,Low Risk
ACC-101946,Germany,Male,45,8,564,120333.89,2,1,1,52666.28,0,Low Risk
ACC-101947,Spain,Female,48,7,776,85857.14,1,1,0,112980.82,1,Medium Risk
ACC-101948,France,Male,59,8,549,0.0,2,1,1,81504.52,0,Low Risk
ACC-101949,France,Male,48,2,617,186971.57,1,1,0,121180.24,1,Medium Risk
ACC-101950,France,Female,34,0,608,0.0,1,0,1,48178.84,0,Low Risk
ACC-101951,Spain,Male,25,5,777,38325.95,2,1,0,153448.51,0,Low Risk
ACC-101952,France,Male,40,2,569,77812.27,1,0,1,38075.05,0,Low Risk
ACC-101953,Spain,Male,44,10,726,66562.95,2,1,1,124446.74,0,Low Risk
ACC-101954,France,Female,30,6,659,0.0,2,1,1,178472.64,0,Low Risk
ACC-101955,France,Female,45,1,474,42093.52,2,0,0,185797.35,1,Low Risk
ACC-101956,France,Male,41,8,598,132435.73,4,0,0,47355.54,1,High Risk
ACC-101957,France,Female,21,9,630,131718.12,2,1,0,119199.55,0,Low Risk
ACC-101958,France,Female,33,5,847,29101.64,2,1,0,40439.8,0,Low Risk
ACC-101959,Germany,Male,56,8,647,125063.0,1,1,0,44934.04,1,High Risk
ACC-101960,Germany,Female,34,9,689,81042.87,1,1,0,180831.62,1,Medium Risk
ACC-101961,France,Female,52,5,736,0.0,2,0,1,77050.11,0,Low Risk
ACC-101962,Spain,Female,18,9,561,90846.42,1,0,0,31706.85,0,Low Risk
ACC-101963,France,Female,38,1,706,0.0,1,1,0,34063.88,0,Medium Risk
ACC-101964,Spain,Male,40,6,551,88878.26,1,0,0,162253.23,0,Low Risk
ACC-101965,France,Female,41,8,655,87206.6,1,0,0,82232.8,1,Medium Risk
ACC-101966,France,Male,33,3,537,73377.75,2,1,0,27661.44,0,Low Risk
ACC-101967,FRANCE ,Male,35,2,514,101469.3,1,1,1,36891.67,0,Low Risk
ACC-101968,Spain,Female,25,6,681,0.0,2,1,0,192014.65,0,Low Risk
ACC-101969,Germany,Male,42,3,674,30794.25,2,1,1,174939.93,1,Low Risk
ACC-101970,France,Female,33,2,572,95939.59,1,1,1,150140.41,0,Low Risk
ACC-101971,Spain,Female,43,1,506,168975.13,2,1,1,55510.06,0,Low Risk
ACC-101972,Germany,Female,52,4,776,93032.18,2,1,1,159023.65,0,Low Risk
ACC-101973,France,Male,-43,7,751,0.0,1,1,0,58639.23,0,Medium Risk
ACC-101974,Germany,Female,37,9,734,182023.38,1,0,0,104303.62,0,Medium Risk
ACC-101975,France,Male,26,10,721,117428.78,1,0,0,38114.96,0,Medium Risk
ACC-101976,Germany,Female,37,7,639,100254.62,2,1,1,154959.75,1,Low Risk
ACC-101977,Spain,Female,36,9,729,0.0,1,1,1,54454.2,0,Low Risk
ACC-101978,France,Female,36,5,850,0.0,1,1,1,139150.08,0,Low Risk
ACC-101979,France,Female,39,1,448,112200.41,1,1,0,124117.47,1,Medium Risk
ACC-101980,France,Male,60,5,537,145604.75,1,1,1,49129.11,0,Medium Risk
ACC-101981,France,Male,61,9,833,95028.87,2,1,0,67860.95,0,Low Risk
ACC-101982,France,Male,40,8,602,87341.01,1,0,0,135744.19,1,Low Risk
ACC-101983,Spain,Male,33,9,740,110564.05,1,1,1,47676.45,0,Low Risk
ACC-101984,Spain,Female,45,0,491,147411.52,2,1,1,55721.18,0,Low Risk
ACC-101985,Germany,Female,36,4,522,57300.81,2,1,0,71541.8,1,Low Risk
ACC-101986,France,Female,-40,6,823,168175.06,1,0,0,147328.45,1,Medium Risk
ACC-101987,France,Female,19,10,571,124340.13,1,1,1,169217.24,0,Low Risk
ACC-101988,Spain,Male,58,9,600,0.0,2,0,0,107042.19,0,Low Risk
ACC-101989,France,Male,35,0,719,129728.44,1,0,1,129842.15,0,Low Risk
ACC-101990,Spain,Male,36,1,620,145066.13,2,0,1,179164.51,0,Low Risk
ACC-101991,Spain,Female,58,4,718,0.0,1,1,1,51455.14,0,Low Risk
ACC-101992,France,Male,-58,10,628,0.0,1,1,0,41689.66,1,Medium Risk
ACC-101993,France,Male,31,3,565,146005.04,1,1,0,55437.38,1,Medium Risk
ACC-101994,Germany,Male,26,2,734,160525.41,2,1,1,96262.62,0,Low Risk
ACC-101995,Germany,Male,39,7,748,74387.08,1,1,1,137351.45,0,Low Risk
ACC-101996,France,Male,25,7,644,0.0,1,1,0,,0,Low Risk
ACC-101997,Spain,Male,31,3,745,40837.4,1,1,0,,1,Low Risk
ACC-101998,France,Male,53,9,636,162211.11,1,1,0,30563.83,1,Medium Risk
ACC-101999,France,Male,36,9,502,0.0,1,0,1,142031.61,1,Low Risk
ACC-102000,France,Female,39,8,638,0.0,1,0,1,162986.74,0,Low Risk
ACC-102001,France,Male,-25,5,845,144801.07,2,1,1,99589.63,0,Low Risk
ACC-102002,France,Male,23,1,608,124356.12,2,0,0,171535.58,0,Low Risk
ACC-102003,France,Male,41,4,657,0.0,2,0,1,144392.33,0,Low Risk
ACC-102004,France,Male,48,0,686,0.0,1,1,1,140901.15,0,Low Risk
ACC-102005,France,Female,25,3,648,182466.79,1,0,1,140553.79,0,Low Risk
ACC-102006,Germany,Male,31,2,770,121477.12,1,0,0,165450.17,0,Medium Risk
ACC-102007,Spain,Male,29,8,588,64978.79,2,1,1,80485.39,1,Low Risk
ACC-102008,France,Female,48,7,825,0.0,1,1,0,32955.36,0,Medium Risk
ACC-102009,France,Male,47,3,700,118236.73,2,1,1,69700.24,0,Low Risk
ACC-102010,France,Male,46,4,679,118872.14,2,1,1,158795.6,0,Low Risk
ACC-102011,Germany,Female,49,0,714,111047.03,2,1,0,137675.79,1,Medium Risk
ACC-102012,France,Female,23,1,763,25145.68,1,1,0,145027.18,0,Medium Risk
ACC-102013,Germany,Male,28,10,645,36665.21,1,0,0,110817.63,0,Medium Risk
ACC-102014,France,Female,44,8,692,92402.13,1,1,0,77902.94,1,Medium Risk
ACC-102015,Germany,Female,43,3,604,89796.75,1,1,0,,0,Medium Risk
ACC-102016,Spain,Female,18,0,770,178959.56,2,1,0,36570.66,0,Low Risk
ACC-102017,Germany,Male,23,9,710,32720.96,2,1,0,97197.99,0,Low Risk
ACC-102018,France,Male,58,5,665,91017.06,1,1,0,64870.29,0,Medium Risk
ACC-102019,France,Male,37,6,630,0.0,2,1,1,82386.66,0,Low Risk
ACC-102020,France,Female,28,1,561,49602.75,2,0,0,51459.53,0,Low Risk
ACC-102021,France,Female,44,9,738,129825.75,1,0,0,,0,Medium Risk
ACC-102022,Germany,Male,26,4,669,119987.17,1,1,1,184162.49,1,Medium Risk
ACC-102023,France,Female,19,10,539,144050.73,2,1,1,158388.69,0,Low Risk
ACC-102024,Spain,Male,61,1,752,139844.38,1,0,0,171010.24,1,High Risk
ACC-102025,Germany,Female,32,3,584,78119.98,2,0,1,152960.21,0,Low Risk
ACC-102026,France,Male,31,4,575,144358.26,1,1,1,194354.15,0,Low Risk
ACC-102027,Germany,Male,53,8,540,177242.1,2,1,0,145396.97,0,Medium Risk
ACC-102028,France,Female,52,5,609,0.0,2,1,0,152117.62,0,Low Risk
ACC-102029,Spain,Male,40,5,629,45385.07,2,1,1,187338.41,0,Low Risk
ACC-102030,Germany,Male,43,6,711,85341.4,1,0,0,114730.32,1,Medium Risk
ACC-102031,France,Male,39,7,575,120495.2,2,0,0,52805.97,0,Low Risk
ACC-102032,France,Male,37,9,703,106692.83,1,0,0,189264.4,1,Medium Risk
ACC-102033,France,Male,38,2,475,127352.63,1,0,0,178917.31,0,Medium Risk
ACC-102034,Spain,Female,26,5,631,103404.56,2,0,1,134552.51,0,Low Risk
ACC-102035,Germany,Female,21,6,603,176365.1,2,1,1,63936.85,0,Low Risk
ACC-102036,France,Male,39,5,640,0.0,2,0,1,31362.66,0,Low Risk
ACC-102037,Germany,Male,46,0,435,47113.71,2,1,0,35833.13,1,Medium Risk
ACC-102038,France,Male,59,4,629,165280.71,2,1,1,187424.22,0,Low Risk
ACC-102039,Germany,Female,26,6,638,93930.35,1,1,1,65143.96,0,Low Risk
ACC-102040,Germany,Female,33,3,600,143504.96,1,1,1,131405.14,0,Medium Risk
ACC-102041,Germany,Female,38,6,741,147659.11,2,1,1,176193.0,0,Low Risk
ACC-102042,France,Male,46,0,824,0.0,1,1,0,25002.64,0,Medium Risk
ACC-102043,France,Female,49,10,585,0.0,2,1,0,162423.7,1,Low Risk
ACC-102044,Germany,Female,29,3,668,194322.45,2,1,1,65277.31,0,Low Risk
ACC-102045,Germany,Female,44,2,600,110636.67,2,0,0,128154.93,1,Medium Risk
ACC-102046,Spain,Male,32,8,444,56550.18,2,1,0,23301.02,0,Low Risk
ACC-102047,Spain,Female,36,5,801,0.0,2,0,0,77234.54,0,Low Risk
ACC-102048,Germany,Female,39,5,743,140729.21,2,1,1,107149.71,1,Low Risk
ACC-102049,France,Male,34,8,529,176589.44,1,1,1,52679.86,0,Low Risk
ACC-102050,Spain,Male,49,7,586,109106.92,1,1,0,117120.45,0,Medium Risk
ACC-102051,France,Female,46,10,661,0.0,1,1,0,111367.48,0,Medium Risk
ACC-102052,Germany,Male,39,8,653,78734.35,2,1,0,30079.72,0,Low Risk
ACC-102053,France,Male,27,2,534,0.0,2,0,0,177788.35,0,Low Risk
ACC-102054,France,Male,43,10,515,102995.71,2,0,0,110962.27,0,Low Risk
ACC-102055,France,Female,38,1,604,69959.55,1,0,0,171608.65,0,Medium Risk
ACC-102056,Spain,Female,47,9,644,51271.89,2,0,0,103662.48,0,Low Risk
ACC-102057,Germany,Male,45,5,748,161169.66,2,1,1,73415.24,1,Low Risk
ACC-102058,Germany,Female,49,1,729,76242.92,2,1,0,25392.05,1,Medium Risk
ACC-102059,Germany,Female,48,5,762,191493.85,2,1,1,111044.27,0,Low Risk
ACC-102060,Germany,Male,35,2,395,155286.4,1,1,0,134529.71,0,Medium Risk
ACC-102061,France,Male,54,5,485,0.0,1,1,0,167400.0,1,Medium Risk
ACC-102062,France,Male,46,10,702,159361.18,1,1,1,42202.54,1,Low Risk
ACC-102063,France,Male,39,6,576,127345.36,2,1,1,105940.62,0,Low Risk
ACC-102064,France,Female,45,5,605,0.0,1,1,0,41192.18,0,Medium Risk
ACC-102065,France,Male,38,7,771,143908.55,2,1,0,182412.9,1,Low Risk
ACC-102066,France,Male,31,1,598,176477.75,1,0,0,155782.43,1,Medium Risk
ACC-102067,Germany,Male,45,4,710,71813.79,2,1,0,48258.04,1,Medium Risk
ACC-102068,Germany,Female,56,3,627,163014.12,2,1,0,,1,Medium Risk
ACC-102069,France,Male,36,9,580,118053.28,3,1,0,126632.79,1,High Risk
ACC-102070,France,Male,36,9,704,153397.8,2,1,0,37477.04,0,Low Risk
ACC-102071,France,Male,31,3,565,113174.34,1,1,1,176249.5,0,Low Risk
ACC-102072,Germany,Male,47,0,462,66532.7,2,1,0,136343.24,1,Medium Risk
ACC-102073,France,Female,42,3,562,26019.31,2,1,0,153395.47,0,Low Risk
ACC-102074,France,Female,47,8,639,33900.79,1,1,0,131081.63,0,Medium Risk
ACC-102075,France,Male,18,1,769,58193.23,2,1,0,126895.29,0,Low Risk
ACC-102076,France,Female,26,1,721,76450.24,2,1,1,64714.0,0,Low Risk
ACC-102077,France,Male,30,1,656,0.0,1,0,1,100852.24,0,Low Risk
ACC-102078,FRANCE ,Male,38,5,755,39423.09,1,0,0,173005.97,0,Low Risk
ACC-102079,France,Female,46,0,708,58077.42,1,1,1,148790.06,0,Low Risk
ACC-102080,France,Male,18,7,590,39471.58,1,1,1,83747.77,0,Low Risk
ACC-102081,Spain,Female,58,9,482,123932.39,2,0,0,174506.23,1,Medium Risk
ACC-102082,Germany,Male,39,3,731,176196.99,1,0,0,26821.41,0,Medium Risk
ACC-102083,France,Female,57,6,730,136339.89,2,0,0,105909.21,1,Medium Risk
ACC-102084,France,Male,34,4,449,155359.15,2,1,1,86254.6,0,Low Risk
ACC-102085,Germany,Female,45,6,545,70226.59,2,0,0,33593.34,1,Medium Risk
ACC-102086,Germany,Male,32,8,725,135158.74,1,0,0,59488.25,0,Medium Risk
ACC-102087,France,Male,33,0,504,68677.57,1,1,0,41139.96,0,Medium Risk
ACC-102088,France,Female,40,10,492,36100.55,1,1,1,29962.85,0,Low Risk
ACC-102089,France,Male,47,7,602,0.0,2,1,1,89198.63,0,Low Risk
ACC-102090,France,Male,32,9,674,0.0,1,1,1,129149.84,1,Low Risk
ACC-102091,Spain,Male,42,2,703,0.0,2,0,0,112799.29,0,Low Risk
ACC-102092,France,Female,18,4,587,121884.29,1,1,0,180127.87,1,Medium Risk
ACC-102093,France,Female,31,0,743,84157.43,2,1,0,172974.09,0,Low Risk
ACC-102094,France,Male,39,1,629,138863.94,3,0,0,58992.84,1,High Risk
ACC-102095,France,Male,20,4,496,90006.85,1,0,0,109421.47,0,Low Risk
ACC-102096,France,Male,37,8,636,141529.39,2,0,1,55784.4,1,Low Risk
ACC-102097,France,Female,40,0,605,0.0,2,1,0,52801.34,0,Low Risk
ACC-102098,France,Male,51,8,562,152944.82,2,1,1,69149.34,0,Low Risk
ACC-102099,France,Male,35,4,664,0.0,1,1,1,40423.8,0,Low Risk
ACC-102100,Germany,Female,34,6,478,103291.45,2,1,1,182507.39,0,Low Risk
ACC-102101,France,Female,33,2,850,25674.15,1,1,0,183826.81,0,Low Risk
ACC-102102,Spain,Female,45,5,557,0.0,1,1,1,105758.72,0,Low Risk
ACC-102103,Spain,Male,31,6,649,148863.23,1,1,0,114412.9,0,Medium Risk
ACC-102104,Germany,Female,58,9,625,187245.87,2,1,0,152943.81,1,Medium Risk
ACC-102105,France,Male,25,3,578,169759.48,2,1,0,47494.29,0,Low Risk
ACC-102106,France,Female,35,5,455,0.0,1,0,0,125770.44,0,Low Risk
ACC-102107,Spain,Female,-30,1,726,89010.08,1,0,0,25858.15,0,Medium Risk
ACC-102108,Spain,Female,54,9,644,98703.03,1,1,1,112327.55,0,Low Risk
ACC-102109,France,Female,33,5,678,137943.53,1,1,1,73706.87,0,Low Risk
ACC-102110,Germany,Male,37,6,631,110022.22,2,1,1,49226.64,0,Low Risk
ACC-102111,Germany,Male,21,3,481,107490.89,1,1,1,44678.78,0,Medium Risk
ACC-102112,Germany,Female,35,4,646,27161.79,1,0,0,60274.21,0,Medium Risk
ACC-102113,Spain,Male,37,6,385,26571.64,1,0,0,41500.63,1,Low Risk
ACC-102114,France,Female,45,5,640,179635.05,1,0,0,147903.84,1,Medium Risk
ACC-102115,Spain,Female,50,5,656,0.0,1,1,0,32037.03,0,Medium Risk
ACC-102116,France,Male,54,4,786,165184.93,3,0,0,182369.71,1,High Risk
ACC-102117,France,Female,34,7,484,0.0,1,1,0,83645.43,0,Low Risk
ACC-102118,France,Male,41,1,647,63173.97,2,0,1,126663.03,1,Low Risk
ACC-102119,France,Female,40,7,475,72842.93,1,1,1,62557.01,0,Low Risk
ACC-102120,Spain,Male,45,10,714,119996.53,1,1,0,81485.7,1,Medium Risk
ACC-102121,France,Male,32,9,585,43793.5,1,0,0,51184.6,0,Low Risk
ACC-102122,Spain,Female,46,3,698,0.0,1,1,1,61273.2,0,Low Risk
ACC-102123,France,Female,52,0,436,0.0,1,1,1,126553.99,1,Medium Risk
ACC-102124,France,Female,27,8,706,28231.73,2,0,1,121895.55,0,Low Risk
ACC-102125,France,Female,31,5,661,0.0,1,1,0,163769.16,0,Low Risk
ACC-102126,France,Male,33,8,450,27707.32,2,1,0,141702.21,0,Low Risk
ACC-102127,France,Female,57,7,583,0.0,2,0,1,83588.42,0,Low Risk
ACC-102128,Spain,Male,41,4,477,71931.62,1,0,1,154788.12,0,Low Risk
ACC-102129,France,Female,42,6,742,192818.53,2,1,1,37027.91,0,Low Risk
ACC-102130,Spain,Male,41,0,554,0.0,1,1,0,174753.65,1,Medium Risk
ACC-102131,France,Male,46,9,637,142829.27,2,1,0,26235.95,0,Low Risk
ACC-102132,France,Male,58,1,611,151583.14,1,1,1,41442.72,0,Medium Risk
ACC-102133,Spain,Male,57,2,699,0.0,2,1,1,141292.39,0,Low Risk
ACC-102134,Germany,Male,23,7,613,56773.85,2,1,0,47408.01,1,Low Risk
ACC-102135,Spain,Female,46,5,672,0.0,1,0,1,170709.93,0,Low Risk
ACC-102136,Spain,Female,44,2,542,178213.39,2,0,1,171586.61,0,Low Risk
ACC-102137,France,Male,32,6,742,58399.06,1,1,1,169170.79,0,Low Risk
ACC-102138,France,Female,38,1,592,84120.75,3,1,1,127845.7,1,High Risk
ACC-102139,Spain,Male,35,5,806,0.0,1,1,0,51325.2,0,Low Risk
ACC-102140,France,Female,40,3,656,0.0,1,1,0,166962.56,0,Low Risk
ACC-102141,France,Male,39,10,594,0.0,3,0,0,126655.26,1,High Risk
ACC-102142,France,Female,46,6,514,165856.33,2,1,1,121261.19,0,Low Risk
ACC-102143,France,Female,22,4,710,0.0,2,1,1,105503.58,0,Low Risk
ACC-102144,SPAIN ,Male,29,9,835,0.0,2,1,1,80017.36,0,Low Risk
ACC-102145,France,Male,36,1,609,0.0,1,1,1,37125.29,0,Low Risk
ACC-102146,Germany,Female,44,9,536,187407.08,2,1,1,56239.37,0,Low Risk
ACC-102147,Germany,Female,19,1,617,121362.31,2,1,0,65180.12,0,Medium Risk
ACC-102148,Germany,Female,37,2,850,121681.7,1,0,1,60929.02,1,Medium Risk
