order_id,order_date,customer_id,customer_name,segment,region,category,sub_category,product_name,unit_price,quantity,discount,sales,profit,shipping_mode
ORD-20242405,2024-02-07,CUST-0487,Customer_487,Consumer,South,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,176.85,1,0.05,168.01,7.62,Same Day
ORD-20242406,2025-01-02,CUST-0308,Customer_308,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,48.62,2,0.0,97.24,24.07,First Class
ORD-20242407,2025-08-31,CUST-0785,Customer_785,Consumer,West,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,140.57,4,0.0,562.28,125.62,Standard Class
ORD-20242408,2025-10-02,CUST-0183,Customer_183,Consumer,East,Technology,Networking,Technology - Networking,935.27,2,0.05,1777.01,417.6,First Class
ORD-20242409,2024-10-13,CUST-0458,Customer_458,Corporate,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,15.79,4,0.15,53.69,4.76,Standard Class
ORD-20242410,2025-10-21,CUST-0259,Customer_259,Consumer,North,Furniture,Bookcases,Furniture - Bookcases,445.33,1,0.0,445.33,32.9,Standard Class
ORD-20242411,2025-02-26,CUST-0257,Customer_257,Consumer,Central,Office Supplies,Desk Organization,Office Supplies - Desk Organization,102.04,1,0.1,91.84,12.47,Standard Class
ORD-20242412,2024-07-31,CUST-0598,Customer_598,Home Office,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,74.45,3,0.0,223.35,55.14,First Class
ORD-20242413,2025-10-08,CUST-0527,Customer_527,Corporate,West,Furniture,Bookcases,Furniture - Bookcases,247.2,1,0.05,234.84,10.24,Standard Class
ORD-20242414,2024-02-28,CUST-0004,Customer_4,Consumer,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,92.17,1,0.0,92.17,20.05,Same Day
ORD-20242415,2024-07-18,CUST-0158,Customer_158,Corporate,West,Furniture,Bookcases,Furniture - Bookcases,165.03,3,0.0,495.09,41.89,Second Class
ORD-20242416,2024-09-02,CUST-0083,Customer_83,Corporate,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,31.41,2,0.1,56.54,7.96,Standard Class
ORD-20242417,2024-05-03,CUST-0163,Customer_163,Corporate,South,Technology,Laptops & PCs,Technology - Laptops & PCs,898.41,3,0.05,2560.47,638.77,Standard Class
ORD-20242418,19/04/2024,CUST-0242,Customer_242,Corporate,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,215.42,4,0.0,861.68,79.47,Standard Class
ORD-20242419,2025-08-04,CUST-0446,Customer_446,Consumer,West,Furniture,Filing Cabinets,Furniture - Filing Cabinets,167.86,5,0.0,839.3,51.93,First Class
ORD-20242420,2024-06-15,CUST-0610,Customer_610,Consumer,North,Furniture,Bookcases,Furniture - Bookcases,90.71,2,0.1,163.28,2.63,Standard Class
ORD-20242421,2025-05-26,CUST-0342,Customer_342,Consumer,Central,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,172.4,2,,327.56,68.55,Second Class
ORD-20242422,2025-03-20,CUST-0536,Customer_536,Corporate,South,Technology,Printers,Technology - Printers,325.22,2,0.0,650.44,184.54,Standard Class
ORD-20242423,2025-04-15,CUST-0384,Customer_384,Home Office,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,170.36,1,0.0,170.36,34.14,Second Class
ORD-20242424,2024-05-27,CUST-0625,Customer_625,Consumer,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,72.15,3,0.15,183.98,23.03,Standard Class
ORD-20242425,2025-08-26,CUST-0412,Customer_412,Home Office,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,42.88,1,0.0,42.88,10.52,Same Day
ORD-20242426,2024-09-06,CUST-0046,Customer_46,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,50.01,1,0.05,47.51,9.99,Standard Class
ORD-20242427,2025-09-15,CUST-0086,Customer_86,Corporate,South,Technology,Peripherals,Technology - Peripherals,338.77,3,0.05,965.49,263.07,Standard Class
ORD-20242428,2024-10-04,CUST-0523,Customer_523,Consumer,South,Furniture,Standing Desks,Furniture - Standing Desks,663.24,1,0.0,663.24,50.15,Standard Class
ORD-20242429,2025-01-06,CUST-0056,Customer_56,Consumer,Central,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,257.69,5,0.0,1288.45,67.19,Standard Class
ORD-20242430,2024-09-22,CUST-0653,Customer_653,Consumer,South,Technology,Peripherals,Technology - Peripherals,1028.89,2,0.15,1749.11,244.02,Second Class
ORD-20242431,2024-07-21,CUST-0517,Customer_517,Corporate,West,Technology,Laptops & PCs,Technology - Laptops & PCs,641.28,2,0.0,1282.56,360.14,Standard Class
ORD-20242432,2025-10-21,CUST-0588,Customer_588,Consumer,South,Technology,Laptops & PCs,Technology - Laptops & PCs,1105.14,3,0.05,3149.65,715.92,Standard Class
ORD-20242433,2024-01-12,CUST-0431,Customer_431,Corporate,South,Technology,Networking,Technology - Networking,1142.39,2,0.1,2056.3,373.83,Standard Class
ORD-20242434,2025-11-03,CUST-0705,Customer_705,Consumer,West,Technology,Smartphones,Technology - Smartphones,119.05,1,,107.14,19.45,Standard Class
ORD-20242435,2024-10-13,CUST-0268,Customer_268,Consumer,East,Technology,Networking,Technology - Networking,823.59,1,0.15,700.05,124.7,Standard Class
ORD-20242436,2024-09-26,CUST-0152,Customer_152,Home Office,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,62.68,2,0.0,125.36,25.24,Standard Class
ORD-20242437,2024-02-28,CUST-0722,Customer_722,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,50.8,2,0.05,96.52,17.58,Standard Class
ORD-20242438,2025-06-02,CUST-0062,Customer_62,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,119.96,3,0.0,359.88,79.6,Standard Class
ORD-20242439,2025-06-21,CUST-0102,Customer_102,Corporate,West,Technology,Printers,Technology - Printers,1271.16,4,0.05,4830.41,1208.59,First Class
ORD-20242440,2025-09-26,CUST-0579,Customer_579,Consumer,West,Technology,Networking,Technology - Networking,355.48,4,0.0,1421.92,383.25,Second Class
ORD-20242441,2025-06-01,CUST-0493,Customer_493,Home Office,East,Furniture,Filing Cabinets,Furniture - Filing Cabinets,436.1,1,0.05,414.3,12.43,Standard Class
ORD-20242442,2025-09-24,CUST-0614,Customer_614,Consumer,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,26.69,1,0.05,25.36,4.09,Second Class
ORD-20242443,2024-05-01,CUST-0283,Customer_283,Home Office,West,Technology,Peripherals,Technology - Peripherals,1292.57,1,0.0,1292.57,393.32,Standard Class
ORD-20242444,2025-10-05,CUST-0794,Customer_794,Consumer,South,Technology,Smartphones,Technology - Smartphones,1001.14,2,0.0,2002.28,588.06,First Class
ORD-20242445,2025-02-08,CUST-0056,Customer_56,Consumer,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,142.94,1,0.1,128.65,20.93,Second Class
ORD-20242446,2025-10-16,CUST-0813,Customer_813,Home Office,Central,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,105.93,1,0.0,105.93,23.25,Standard Class
ORD-20242447,2024-11-24,CUST-0764,Customer_764,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,36.91,2,0.0,73.82,16.91,Second Class
ORD-20242448,2024-03-21,CUST-0800,Customer_800,Corporate,North,Furniture,Bookcases,Furniture - Bookcases,741.45,1,0.0,741.45,43.06,Standard Class
ORD-20242449,2025-02-14,CUST-0051,Customer_51,Corporate,West,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,720.01,2,0.0,1440.02,119.13,Second Class
ORD-20242450,2025-01-31,CUST-0328,Customer_328,Consumer,North,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,604.23,2,0.0,1208.46,86.21,Standard Class
ORD-20242451,2025-01-02,CUST-0625,Customer_625,Consumer,South,Technology,Printers,Technology - Printers,712.22,1,0.0,712.22,201.06,Standard Class
ORD-20242452,2024-03-23,CUST-0196,Customer_196,Corporate,South,Office Supplies,Desk Organization,Office Supplies - Desk Organization,31.45,2,0.15,53.46,4.52,Second Class
ORD-20242453,2025-02-20,CUST-0255,Customer_255,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,66.75,1,0.05,63.41,13.0,Standard Class
ORD-20242454,2024-04-21,CUST-0342,Customer_342,Consumer,Central,Technology,Laptops & PCs,Technology - Laptops & PCs,519.76,1,0.0,519.76,154.61,Standard Class
ORD-20242455,2024-04-07,CUST-0696,Customer_696,Consumer,West,Furniture,Bookcases,Furniture - Bookcases,783.9,1,0.0,783.9,81.67,Standard Class
ORD-20242456,2024-03-05,CUST-0475,Customer_475,Consumer,West,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,459.07,1,0.2,367.26,-31.51,Standard Class
ORD-20242457,2024-10-17,CUST-0330,Customer_330,Corporate,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,71.05,2,0.0,142.1,31.08,Standard Class
ORD-20242458,2025-03-30,CUST-0738,Customer_738,Corporate,Central,Technology,Peripherals,Technology - Peripherals,643.11,2,0.15,1093.29,201.12,Standard Class
ORD-20242459,2025-07-24,CUST-0058,Customer_58,Home Office,South,Furniture,Filing Cabinets,Furniture - Filing Cabinets,714.0,3,0.1,1927.8,-33.41,Second Class
ORD-20242460,2024-02-10,CUST-0155,Customer_155,Corporate,West,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,168.18,2,0.0,336.36,81.86,Standard Class
ORD-20242461,2025-05-05,CUST-0644,Customer_644,Consumer,East,Furniture,Standing Desks,Furniture - Standing Desks,321.25,1,0.0,321.25,35.17,Standard Class
ORD-20242462,2024-10-03,CUST-0066,Customer_66,Consumer,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,158.95,1,0.1,143.06,22.05,Same Day
ORD-20242463,2025-09-10,CUST-0166,Customer_166,Corporate,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,174.56,1,0.15,148.38,12.82,First Class
ORD-20242464,2024-06-01,CUST-0804,Customer_804,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,94.89,2,0.0,189.78,41.26,First Class
ORD-20242465,2024-12-11,CUST-0429,Customer_429,Corporate,South,Furniture,Standing Desks,Furniture - Standing Desks,319.29,5,0.2,1277.16,-77.04,First Class
ORD-20242466,2024-02-19,CUST-0788,Customer_788,Consumer,South,Technology,Smartphones,Technology - Smartphones,1058.4,1,0.1,952.56,216.72,Same Day
ORD-20242467,2025-02-27,CUST-0137,Customer_137,Consumer,Central,Technology,Laptops & PCs,Technology - Laptops & PCs,182.21,5,0.05,865.5,212.09,Second Class
ORD-20242468,2024-09-17,CUST-0537,Customer_537,Home Office,East,Technology,Printers,Technology - Printers,392.32,1,0.1,353.09,82.92,Standard Class
ORD-20242469,2024-01-08,CUST-0089,Customer_89,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,96.56,2,0.15,164.15,16.56,Standard Class
ORD-20242470,2024-03-26,CUST-0421,Customer_421,Consumer,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,103.26,3,0.05,294.29,57.23,Same Day
ORD-20242471,2024-03-29,CUST-0157,Customer_157,Consumer,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,128.03,1,0.15,108.83,12.15,Second Class
ORD-20242472,2024-08-27,CUST-0666,Customer_666,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,103.36,1,0.0,103.36,21.74,Standard Class
ORD-20242473,2025-12-20,CUST-0329,Customer_329,Consumer,North,Technology,Smartphones,Technology - Smartphones,1379.39,1,0.1,1241.45,258.07,First Class
ORD-20242474,2025-10-02,CUST-0479,Customer_479,Corporate,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,843.81,1,0.1,759.43,8.73,Same Day
ORD-20242475,2025-04-10,CUST-0785,Customer_785,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,86.79,2,0.05,164.9,33.8,Standard Class
ORD-20242476,2024-06-25,CUST-0463,Customer_463,Corporate,East,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,129.08,1,0.1,116.17,19.83,Standard Class
ORD-20242477,2025-07-23,CUST-0198,Customer_198,Corporate,East,Technology,Printers,Technology - Printers,892.91,4,0.0,3571.64,1028.98,Standard Class
ORD-20242478,2025-05-12,CUST-0330,Customer_330,Corporate,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,171.58,2,0.0,343.16,72.55,Standard Class
ORD-20242479,2025-03-01,CUST-0742,Customer_742,Home Office,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,57.29,1,0.2,45.83,4.12,Second Class
ORD-20242480,2024-07-09,CUST-0806,Customer_806,Home Office,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,167.05,3,0.1,451.04,60.85,Standard Class
ORD-20242481,2025-07-23,CUST-0009,Customer_9,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,126.67,1,0.05,120.34,24.56,First Class
ORD-20242482,2025-06-16,CUST-0662,Customer_662,Corporate,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,168.91,3,0.0,506.73,109.47,Standard Class
ORD-20242483,2025-02-24,CUST-0752,Customer_752,Corporate,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,12.53,3,0.1,33.83,5.19,Second Class
ORD-20242484,2024-01-07,CUST-0531,Customer_531,Consumer,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,616.55,2,0.1,1109.79,13.66,First Class
ORD-20242485,2024-12-30,CUST-0012,Customer_12,Consumer,South,Technology,Peripherals,Technology - Peripherals,452.15,3,0.0,1356.45,402.2,Standard Class
ORD-20242486,2025-11-12,CUST-0202,Customer_202,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,103.29,2,0.15,175.59,18.4,Standard Class
ORD-20242487,2025-05-04,CUST-0437,Customer_437,Corporate,West,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,344.37,8,0.15,2341.72,-138.98,Same Day
ORD-20242488,2025-05-02,CUST-0493,Customer_493,Home Office,East,Technology,Printers,Technology - Printers,634.41,1,0.0,634.41,164.98,First Class
ORD-20242489,2025-12-17,CUST-0213,Customer_213,Consumer,West,Furniture,Filing Cabinets,Furniture - Filing Cabinets,504.5,2,0.0,1009.0,63.97,First Class
ORD-20242490,2024-06-26,CUST-0248,Customer_248,Consumer,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,142.78,1,0.15,121.36,10.07,Standard Class
ORD-20242491,2025-06-27,CUST-0249,Customer_249,Corporate,Central,Technology,Laptops & PCs,Technology - Laptops & PCs,213.6,2,0.0,427.2,126.4,Standard Class
ORD-20242492,2024-06-28,CUST-0721,Customer_721,Home Office,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,46.84,2,0.0,93.68,17.94,First Class
ORD-20242493,2024-09-23,CUST-0755,Customer_755,Consumer,East,Technology,Peripherals,Technology - Peripherals,503.19,1,0.1,452.87,90.2,Standard Class
ORD-20242494,2024-08-05,CUST-0418,Customer_418,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,94.6,1,0.0,94.6,19.05,Second Class
ORD-20242495,2024-05-27,CUST-0594,Customer_594,Consumer,West,Furniture,Bookcases,Furniture - Bookcases,706.26,1,0.15,600.32,-18.43,Standard Class
ORD-20242496,2024-10-22,CUST-0066,Customer_66,Consumer,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,681.65,3,0.2,1635.96,-134.16,Standard Class
ORD-20242497,2024-04-20,CUST-0456,Customer_456,Home Office,Central,Technology,Peripherals,Technology - Peripherals,541.33,2,0.0,1082.66,311.31,Standard Class
ORD-20242498,2025-02-01,CUST-0194,Customer_194,Home Office,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,40.37,1,0.3,28.26,0.29,Standard Class
ORD-20242499,2025-11-15,CUST-0077,Customer_77,Consumer,South,Technology,Laptops & PCs,Technology - Laptops & PCs,1123.83,2,0.05,2135.28,565.75,Second Class
ORD-20242500,2025-01-21,CUST-0775,Customer_775,Home Office,North,Technology,Laptops & PCs,Technology - Laptops & PCs,98.9,1,0.1,89.01,19.82,Second Class
ORD-20242501,2024-03-30,CUST-0816,Customer_816,Consumer,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,174.28,1,0.0,174.28,33.67,Second Class
ORD-20242502,2025-04-23,CUST-0802,Customer_802,Corporate,Central,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,52.86,1,0.3,37.0,0.43,Standard Class
ORD-20242503,2024-09-11,CUST-0348,Customer_348,Consumer,Central,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,65.98,1,0.2,52.78,3.48,Standard Class
ORD-20242504,2024-02-07,CUST-0474,Customer_474,Consumer,East,Technology,Printers,Technology - Printers,419.26,1,0.0,419.26,120.07,Standard Class
ORD-20242505,2024-11-05,CUST-0270,Customer_270,Home Office,East,Furniture,Standing Desks,Furniture - Standing Desks,545.03,1,0.0,545.03,31.54,First Class
ORD-20242506,2024-04-04,CUST-0315,Customer_315,Corporate,East,Technology,Networking,Technology - Networking,681.09,4,0.0,2724.36,700.87,Standard Class
ORD-20242507,2025-10-20,CUST-0690,Customer_690,Corporate,South,Office Supplies,Desk Organization,Office Supplies - Desk Organization,25.98,2,0.2,41.57,3.78,Second Class
ORD-20242508,2024-03-13,CUST-0448,Customer_448,Corporate,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,45.25,3,,128.96,20.58,Standard Class
ORD-20242509,2024-01-26,CUST-0244,Customer_244,Consumer,North,Technology,Smartphones,Technology - Smartphones,509.25,2,0.05,967.57,233.55,Standard Class
ORD-20242510,2024-04-15,CUST-0238,Customer_238,Consumer,South,Furniture,Bookcases,Furniture - Bookcases,394.08,1,0.0,394.08,33.05,Standard Class
ORD-20242511,2025-12-12,CUST-0742,Customer_742,Home Office,North,Technology,Laptops & PCs,Technology - Laptops & PCs,1270.25,4,0.1,4572.9,868.5,Standard Class
ORD-20242512,2025-02-11,CUST-0511,Customer_511,Consumer,North,Technology,Peripherals,Technology - Peripherals,196.04,1,0.05,186.24,42.22,First Class
ORD-20242513,2025-09-18,CUST-0538,Customer_538,Consumer,East,Furniture,Bookcases,Furniture - Bookcases,459.98,1,0.05,436.98,19.42,Standard Class
ORD-20242514,2025-01-26,CUST-0131,Customer_131,Home Office,North,Technology,Smartphones,Technology - Smartphones,789.8,1,0.05,750.31,187.8,Standard Class
ORD-20242515,2025-09-06,CUST-0291,Customer_291,Corporate,East,Technology,Laptops & PCs,Technology - Laptops & PCs,748.19,2,0.05,1421.56,327.42,First Class
ORD-20242516,2024-02-16,CUST-0618,Customer_618,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,101.25,1,0.0,101.25,19.34,Standard Class
ORD-20242517,2025-09-29,CUST-0491,Customer_491,Consumer,West,Technology,Smartphones,Technology - Smartphones,162.81,1,0.1,146.53,30.43,First Class
ORD-20242518,2024-02-21,CUST-0313,Customer_313,Home Office,North,Technology,Peripherals,Technology - Peripherals,775.88,1,0.05,737.09,191.83,Standard Class
ORD-20242519,2024-01-12,CUST-0658,Customer_658,Home Office,West,Technology,Printers,Technology - Printers,296.36,1,0.0,296.36,89.82,Standard Class
ORD-20242520,2025-04-26,CUST-0388,Customer_388,Corporate,North,Furniture,Standing Desks,Furniture - Standing Desks,228.36,1,0.0,228.36,16.61,Same Day
ORD-20242521,2024-06-21,CUST-0529,Customer_529,Home Office,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,796.62,1,,796.62,42.82,Standard Class
